date,time,FC1_Read_Input_Register,FC2_Read_Discrete_Value,FC3_Read_Holding_Register,FC4_Read_Coil,label,type
4-Apr-19, 03:36:14 ,46674,28742,14727,49533,0,normal
4-Apr-19, 03:36:29 ,27480,60476,24783,26898,0,normal
4-Apr-19, 03:36:29 ,36909,20912,10188,27958,0,normal
4-Apr-19, 03:36:34 ,27480,60476,24783,26898,0,normal
4-Apr-19, 03:36:39 ,37720,62509,27183,36722,0,normal
4-Apr-19, 03:37:14 ,63702,32424,6088,26275,0,normal
4-Apr-19, 03:37:24 ,9503,36200,49235,61361,0,normal
4-Apr-19, 03:37:34 ,37901,24466,54170,43602,0,normal
4-Apr-19, 03:37:54 ,46434,18943,26817,8722,0,normal
4-Apr-19, 03:37:59 ,19828,64238,31621,7092,0,normal
4-Apr-19, 03:37:59 ,22031,4420,31814,61752,0,normal
4-Apr-19, 03:38:24 ,14988,15700,49832,58942,0,normal
4-Apr-19, 03:38:39 ,48456,56647,36271,51385,0,normal
4-Apr-19, 03:38:39 ,8723,63971,6716,41732,0,normal
4-Apr-19, 03:38:44 ,15018,11086,60758,51289,0,normal
4-Apr-19, 03:38:49 ,3435,9965,8555,63674,0,normal
4-Apr-19, 03:38:54 ,3435,9965,8555,63674,0,normal
4-Apr-19, 03:39:04 ,14983,18451,2718,16044,0,normal
4-Apr-19, 03:39:14 ,57763,63050,32630,39638,0,normal
4-Apr-19, 03:39:19 ,2448,13190,3671,36605,0,normal
4-Apr-19, 03:39:29 ,61440,57027,65144,50304,0,normal
4-Apr-19, 03:39:34 ,26851,33324,42628,37478,0,normal
4-Apr-19, 03:39:39 ,26851,33324,42628,37478,0,normal
4-Apr-19, 03:39:44 ,18675,40878,55264,58255,0,normal
4-Apr-19, 03:39:59 ,47344,7199,33412,16843,0,normal
4-Apr-19, 03:40:19 ,52161,49843,19695,39789,0,normal
4-Apr-19, 03:40:24 ,7240,19026,54256,22548,0,normal
4-Apr-19, 03:40:29 ,12249,3443,55365,45410,0,normal
4-Apr-19, 03:40:49 ,2892,60502,54925,19134,0,normal
4-Apr-19, 03:40:59 ,20622,11358,20154,3968,0,normal
4-Apr-19, 03:41:04 ,36972,40968,49058,50689,0,normal
4-Apr-19, 03:41:09 ,38872,44841,1506,64371,0,normal
4-Apr-19, 03:41:19 ,53622,10862,52451,36098,0,normal
4-Apr-19, 03:41:34 ,27834,26464,55513,25584,0,normal
4-Apr-19, 03:41:39 ,30986,47179,31216,47192,0,normal
4-Apr-19, 03:41:49 ,21501,47561,19982,1539,0,normal
4-Apr-19, 03:41:59 ,1590,32439,42247,24913,0,normal
4-Apr-19, 03:42:04 ,7159,5040,15931,2698,0,normal
4-Apr-19, 03:42:09 ,32379,17581,25307,6503,0,normal
4-Apr-19, 03:42:34 ,55278,46531,33308,22029,0,normal
4-Apr-19, 03:42:54 ,26377,43220,32479,44644,0,normal
4-Apr-19, 03:43:09 ,55830,64032,64210,50146,0,normal
4-Apr-19, 03:43:24 ,40184,5266,9289,16674,0,normal
4-Apr-19, 03:43:29 ,40184,5266,9289,16674,0,normal
4-Apr-19, 03:43:39 ,13188,43257,16371,34460,0,normal
4-Apr-19, 03:43:49 ,33047,10356,49618,14932,0,normal
4-Apr-19, 03:43:49 ,49127,13912,12280,7841,0,normal
4-Apr-19, 03:43:54 ,2688,36177,55514,29059,0,normal
4-Apr-19, 03:44:29 ,44632,54389,53392,57206,0,normal
4-Apr-19, 03:44:39 ,57372,46947,49416,21255,0,normal
4-Apr-19, 03:44:44 ,8416,33838,1895,35305,0,normal
4-Apr-19, 03:44:54 ,34854,34192,26972,53605,0,normal
4-Apr-19, 03:44:59 ,28568,33060,60971,12090,0,normal
4-Apr-19, 03:45:04 ,41732,6630,14776,64368,0,normal
4-Apr-19, 03:45:19 ,56778,42888,47368,60118,0,normal
4-Apr-19, 03:45:24 ,493,40318,44837,59225,0,normal
4-Apr-19, 03:45:39 ,51978,45119,21468,11378,0,normal
4-Apr-19, 03:45:44 ,54190,39240,7,15205,0,normal
4-Apr-19, 03:45:59 ,53943,11327,20875,45879,0,normal
4-Apr-19, 03:46:04 ,32682,37425,62019,24780,0,normal
4-Apr-19, 03:46:09 ,32682,37425,62019,24780,0,normal
4-Apr-19, 03:46:29 ,1119,60314,30418,7670,0,normal
4-Apr-19, 03:46:29 ,14873,4611,22246,57114,0,normal
4-Apr-19, 03:46:59 ,28845,62180,40035,22447,0,normal
4-Apr-19, 03:47:14 ,31701,52347,39441,33222,0,normal
4-Apr-19, 03:47:19 ,19366,63158,41200,36733,0,normal
4-Apr-19, 03:47:44 ,23554,51511,19604,34609,0,normal
4-Apr-19, 03:47:49 ,23554,51511,19604,34609,0,normal
4-Apr-19, 03:47:49 ,30661,14323,64407,51227,0,normal
4-Apr-19, 03:47:54 ,54830,8028,58035,62938,0,normal
4-Apr-19, 03:48:14 ,58371,50263,62204,15148,0,normal
4-Apr-19, 03:48:19 ,32943,27757,34560,57765,0,normal
4-Apr-19, 03:48:24 ,14957,63037,10656,52421,0,normal
4-Apr-19, 03:48:44 ,4100,59504,41655,54430,0,normal
4-Apr-19, 03:48:59 ,47349,22694,61938,17042,0,normal
4-Apr-19, 03:48:59 ,56535,18068,28249,44526,0,normal
4-Apr-19, 03:49:04 ,13137,44697,1129,63665,0,normal
4-Apr-19, 03:49:29 ,64767,62203,43074,39471,0,normal
4-Apr-19, 03:49:54 ,61348,63646,2445,61689,0,normal
4-Apr-19, 03:50:19 ,10336,61925,25411,11444,0,normal
4-Apr-19, 07:41:11 ,17723,46555,52815,12794,0,normal
4-Apr-19, 07:41:16 ,45729,15949,3470,15974,0,normal
4-Apr-19, 07:41:31 ,17549,1706,49672,50407,0,normal
4-Apr-19, 07:41:31 ,6221,10749,19513,34575,0,normal
4-Apr-19, 07:41:36 ,6221,10749,19513,34575,0,normal
4-Apr-19, 07:41:51 ,47747,41047,18243,29280,0,normal
4-Apr-19, 07:41:56 ,47747,41047,18243,29280,0,normal
4-Apr-19, 07:42:06 ,43279,21519,12900,22535,0,normal
4-Apr-19, 07:42:11 ,12028,10744,51628,36033,0,normal
4-Apr-19, 07:42:21 ,27994,38805,47212,21971,0,normal
4-Apr-19, 07:42:26 ,20882,8636,35021,58504,0,normal
4-Apr-19, 07:42:26 ,5204,10929,13775,28006,0,normal
4-Apr-19, 07:42:36 ,27253,64280,9125,39279,0,normal
4-Apr-19, 07:42:41 ,159,10021,27788,44482,0,normal
4-Apr-19, 07:42:46 ,63148,15380,7301,64874,0,normal
4-Apr-19, 07:43:06 ,11693,6548,44076,60902,0,normal
4-Apr-19, 07:43:31 ,5315,51981,7151,16073,0,normal
4-Apr-19, 07:43:46 ,39783,51806,24693,16354,0,normal
4-Apr-19, 07:43:56 ,8418,29971,19628,22816,0,normal
4-Apr-19, 07:44:51 ,22141,35872,51481,29837,0,normal
4-Apr-19, 07:44:51 ,29332,20034,16348,1780,0,normal
4-Apr-19, 07:45:16 ,33787,39162,25236,887,0,normal
4-Apr-19, 07:45:36 ,51305,62393,55023,41441,0,normal
4-Apr-19, 07:45:46 ,39793,52338,28033,20200,0,normal
4-Apr-19, 07:46:06 ,59835,14419,43161,16189,0,normal
4-Apr-19, 07:46:21 ,48505,28062,13391,33862,0,normal
4-Apr-19, 07:46:31 ,61096,37921,52807,54877,0,normal
4-Apr-19, 07:46:36 ,61096,37921,52807,54877,0,normal
4-Apr-19, 07:46:41 ,6683,23496,8972,5327,0,normal
4-Apr-19, 07:46:46 ,22707,3692,59779,583,0,normal
4-Apr-19, 07:47:01 ,31642,24288,56496,47725,0,normal
4-Apr-19, 07:47:06 ,37367,49115,5335,39274,0,normal
4-Apr-19, 07:47:16 ,49933,5509,5255,9261,0,normal
4-Apr-19, 07:47:21 ,13116,22366,13586,23660,0,normal
4-Apr-19, 07:47:21 ,63559,64866,22688,57878,0,normal
4-Apr-19, 07:47:36 ,47048,39037,51112,43165,0,normal
4-Apr-19, 07:47:41 ,47048,39037,51112,43165,0,normal
4-Apr-19, 07:47:46 ,41292,10876,40466,52675,0,normal
4-Apr-19, 07:47:51 ,19991,6419,37657,191,0,normal
4-Apr-19, 07:47:51 ,41292,10876,40466,52675,0,normal
4-Apr-19, 07:48:11 ,3608,26429,22531,33204,0,normal
4-Apr-19, 07:48:31 ,742,10293,53225,64444,0,normal
4-Apr-19, 07:48:41 ,61833,10778,34905,47277,0,normal
4-Apr-19, 07:48:46 ,9301,48558,9365,56908,0,normal
4-Apr-19, 07:48:51 ,5636,3420,61782,45047,0,normal
4-Apr-19, 07:49:06 ,4266,2158,49866,44434,0,normal
4-Apr-19, 07:49:41 ,32579,8561,63894,12902,0,normal
4-Apr-19, 07:49:46 ,12459,30504,36320,46378,0,normal
4-Apr-19, 07:49:46 ,39491,56644,20564,25677,0,normal
4-Apr-19, 07:49:51 ,39491,56644,20564,25677,0,normal
17-Apr-19,11:53:02,65520,37097,34969,23681,0,normal
17-Apr-19,11:53:22,27225,30175,55897,21018,0,normal
17-Apr-19,11:53:32,27225,30175,55897,21018,0,normal
17-Apr-19,11:53:42,29224,19701,13049,36236,0,normal
17-Apr-19,11:53:52,29224,19701,13049,36236,0,normal
17-Apr-19,11:54:02,45346,27814,54138,19363,0,normal
17-Apr-19,11:54:12,45346,27814,54138,19363,0,normal
17-Apr-19,11:54:27,54679,26388,5078,13860,0,normal
17-Apr-19,11:55:07,61962,17992,7955,5974,0,normal
17-Apr-19,11:55:22,33155,38489,36656,51396,0,normal
17-Apr-19,11:56:32,52412,34989,12484,6969,0,normal
17-Apr-19,11:56:47,9035,15141,39551,9789,0,normal
17-Apr-19,11:57:02,13872,41053,10840,46152,0,normal
17-Apr-19,11:57:12,13872,41053,10840,46152,0,normal
17-Apr-19,11:57:32,39705,59102,52092,65532,0,normal
17-Apr-19,11:57:37,39705,59102,52092,65532,0,normal
17-Apr-19,11:57:47,19371,54438,50781,40203,0,normal
17-Apr-19,11:58:02,22570,59375,19424,14881,0,normal
17-Apr-19,11:58:12,22570,59375,19424,14881,0,normal
17-Apr-19,11:58:32,3473,20434,39839,25214,0,normal
17-Apr-19,11:59:02,58432,8421,34230,49416,0,normal
17-Apr-19,11:59:12,58432,8421,34230,49416,0,normal
17-Apr-19,11:59:22,52653,53334,61481,34176,0,normal
17-Apr-19,11:59:32,52653,53334,61481,34176,0,normal
17-Apr-19,11:59:58,32515,37536,62677,63633,0,normal
17-Apr-19,12:00:08,17899,54359,52723,11769,0,normal
17-Apr-19,12:00:18,17899,54359,52723,11769,0,normal
4-Apr-19, 04:50:49 ,2127,15896,38747,13964,0,normal
4-Apr-19, 04:51:04 ,47377,18648,41727,51406,0,normal
4-Apr-19, 04:51:04 ,55273,29490,11662,1767,0,normal
4-Apr-19, 04:51:14 ,12597,62684,60026,10349,0,normal
4-Apr-19, 04:51:19 ,12597,62684,60026,10349,0,normal
4-Apr-19, 04:51:54 ,59943,22151,26579,31682,0,normal
4-Apr-19, 04:52:14 ,31094,38733,63864,45889,0,normal
4-Apr-19, 04:52:19 ,31094,38733,63864,45889,0,normal
4-Apr-19, 04:52:29 ,35584,20212,11205,56725,0,normal
4-Apr-19, 04:53:09 ,43276,54441,42630,30618,0,normal
4-Apr-19, 04:53:14 ,10085,48044,760,34473,0,normal
4-Apr-19, 04:53:14 ,43276,54441,42630,30618,0,normal
4-Apr-19, 04:53:24 ,62835,62426,54009,26808,0,normal
4-Apr-19, 04:53:29 ,60676,1059,12054,33,0,normal
4-Apr-19, 04:54:04 ,38288,5105,37065,10006,0,normal
4-Apr-19, 04:54:04 ,59921,27945,61337,53831,0,normal
4-Apr-19, 04:54:14 ,27817,52035,59060,33565,0,normal
4-Apr-19, 04:54:14 ,5784,59523,17257,54854,0,normal
4-Apr-19, 04:54:20 ,38618,62630,12739,24301,0,normal
4-Apr-19, 04:54:30 ,64667,13066,36637,40805,0,normal
4-Apr-19, 04:54:45 ,10292,34907,567,13425,0,normal
4-Apr-19, 04:54:54 ,40748,23879,29152,23369,0,normal
4-Apr-19, 04:55:05 ,61028,13910,15649,55386,0,normal
4-Apr-19, 04:55:30 ,30975,5711,50960,56113,0,normal
4-Apr-19, 04:55:34 ,30975,5711,50960,56113,0,normal
4-Apr-19, 04:55:35 ,63656,37517,54259,17943,0,normal
4-Apr-19, 04:55:39 ,63656,37517,54259,17943,0,normal
4-Apr-19, 04:55:44 ,29279,38119,46036,25284,0,normal
4-Apr-19, 04:55:50 ,46104,39395,3191,32661,0,normal
4-Apr-19, 04:55:54 ,43976,28352,5775,53130,0,normal
4-Apr-19, 04:56:04 ,44165,60472,49975,21712,0,normal
4-Apr-19, 04:56:09 ,50724,22972,36772,54794,0,normal
4-Apr-19, 04:56:25 ,50481,15297,62016,42849,0,normal
4-Apr-19, 04:56:40 ,38045,16460,30606,60475,0,normal
4-Apr-19, 04:56:45 ,50547,6215,43808,33173,0,normal
4-Apr-19, 04:56:49 ,38633,24880,15578,37378,0,normal
4-Apr-19, 04:56:54 ,21722,18286,54926,50923,0,normal
4-Apr-19, 04:56:59 ,13398,26932,59933,9410,0,normal
4-Apr-19, 04:57:00 ,45696,27115,6609,62212,0,normal
4-Apr-19, 04:57:05 ,41712,42242,8165,52406,0,normal
4-Apr-19, 04:57:14 ,2078,45639,21698,63413,0,normal
4-Apr-19, 04:57:14 ,40510,15745,51654,7149,0,normal
4-Apr-19, 04:57:19 ,63704,8150,26922,41261,0,normal
4-Apr-19, 04:57:20 ,63704,8150,26922,41261,0,normal
4-Apr-19, 04:57:35 ,55957,38801,64757,54581,0,normal
4-Apr-19, 04:57:39 ,55957,38801,64757,54581,0,normal
4-Apr-19, 04:57:44 ,28697,27047,41611,63974,0,normal
4-Apr-19, 04:57:49 ,62396,7677,34246,3056,0,normal
4-Apr-19, 04:58:04 ,21485,29139,56569,24672,0,normal
4-Apr-19, 04:58:19 ,64639,55655,51559,6068,0,normal
4-Apr-19, 04:58:25 ,13781,41619,11708,16085,0,normal
4-Apr-19, 04:58:29 ,13781,41619,11708,16085,0,normal
4-Apr-19, 04:58:35 ,17743,39405,33359,32841,0,normal
4-Apr-19, 04:58:39 ,17743,39405,33359,32841,0,normal
4-Apr-19, 04:58:44 ,53837,15989,45691,56432,0,normal
4-Apr-19, 04:58:54 ,48223,27566,42853,48743,0,normal
4-Apr-19, 04:58:59 ,41800,1239,23493,65185,0,normal
4-Apr-19, 04:59:00 ,48401,19722,36413,43044,0,normal
4-Apr-19, 04:59:04 ,32789,22030,33075,7859,0,normal
4-Apr-19, 04:59:05 ,17839,703,25400,61159,0,normal
4-Apr-19, 04:59:14 ,42540,57969,25498,3131,0,normal
4-Apr-19, 04:59:19 ,42540,57969,25498,3131,0,normal
4-Apr-19, 04:59:30 ,33480,26436,37253,38514,0,normal
4-Apr-19, 04:59:34 ,58317,21322,11717,27891,0,normal
4-Apr-19, 04:59:40 ,21426,56681,58997,27787,0,normal
4-Apr-19, 04:59:44 ,57998,15467,50032,30503,0,normal
4-Apr-19, 04:59:49 ,15478,27795,6342,17154,0,normal
4-Apr-19, 04:59:55 ,18797,26236,25984,57274,0,normal
4-Apr-19, 05:00:05 ,35055,24470,48159,29702,0,normal
4-Apr-19, 05:00:09 ,35055,24470,48159,29702,0,normal
4-Apr-19, 05:00:19 ,41212,53951,32029,19957,0,normal
4-Apr-19, 05:00:30 ,31323,35281,63157,12575,0,normal
4-Apr-19, 05:00:35 ,39429,44578,50021,42978,0,normal
4-Apr-19, 05:00:39 ,46030,1749,56102,50204,0,normal
4-Apr-19, 05:00:40 ,46030,1749,56102,50204,0,normal
4-Apr-19, 05:00:44 ,50073,53854,15813,38640,0,normal
4-Apr-19, 05:00:45 ,29558,21992,25003,8711,0,normal
4-Apr-19, 03:50:19 ,29061,4429,23537,32417,0,normal
4-Apr-19, 03:50:24 ,40433,37818,2887,57785,0,normal
4-Apr-19, 03:50:29 ,49558,34269,43778,6085,0,normal
4-Apr-19, 03:50:34 ,14402,62422,61732,29801,0,normal
4-Apr-19, 03:50:34 ,50554,48785,44289,47367,0,normal
4-Apr-19, 03:50:39 ,17929,49894,48795,21687,0,normal
4-Apr-19, 03:50:44 ,14451,2546,31196,22668,0,normal
4-Apr-19, 03:50:44 ,31215,51893,50663,43446,0,normal
4-Apr-19, 03:50:54 ,41458,24907,40495,51729,0,normal
4-Apr-19, 03:50:54 ,55981,23549,57684,64321,0,normal
4-Apr-19, 03:51:04 ,20470,20657,10780,1208,0,normal
4-Apr-19, 03:51:19 ,50237,36477,62702,31696,0,normal
4-Apr-19, 03:51:24 ,45293,11908,29252,26571,0,normal
4-Apr-19, 03:51:34 ,60225,10402,63609,62712,0,normal
4-Apr-19, 03:51:39 ,28281,3658,15226,53473,0,normal
4-Apr-19, 03:51:49 ,28711,48049,62643,53882,0,normal
4-Apr-19, 03:52:14 ,2362,20370,38962,22332,0,normal
4-Apr-19, 03:52:24 ,38214,24405,33280,4349,0,normal
4-Apr-19, 03:52:24 ,51485,33703,8603,58011,0,normal
4-Apr-19, 03:52:29 ,38645,59808,17763,46021,0,normal
4-Apr-19, 03:52:39 ,30342,16296,20808,15024,0,normal
4-Apr-19, 03:53:04 ,17657,56161,29920,31564,0,normal
4-Apr-19, 03:53:14 ,47057,1020,46887,39807,0,normal
4-Apr-19, 03:53:24 ,21403,25495,64466,44414,0,normal
4-Apr-19, 03:53:24 ,34686,16882,33000,5769,0,normal
4-Apr-19, 03:53:39 ,5800,851,31153,35780,0,normal
4-Apr-19, 03:53:49 ,55971,51872,40217,61185,0,normal
4-Apr-19, 03:53:54 ,55971,51872,40217,61185,0,normal
4-Apr-19, 03:53:59 ,59169,30376,11046,31331,0,normal
4-Apr-19, 03:54:09 ,50232,31092,23285,21933,0,normal
4-Apr-19, 03:54:14 ,22502,46558,50190,41438,0,normal
4-Apr-19, 03:54:14 ,9885,11487,43938,5446,0,normal
4-Apr-19, 03:54:24 ,38879,8982,16945,3224,0,normal
4-Apr-19, 03:54:59 ,59959,58697,62518,39669,0,normal
4-Apr-19, 03:55:14 ,18497,39843,18663,5433,0,normal
4-Apr-19, 03:55:49 ,25148,62658,4587,37147,0,normal
4-Apr-19, 03:55:49 ,9075,15671,40767,29901,0,normal
4-Apr-19, 03:56:29 ,30600,621,2404,13681,0,normal
4-Apr-19, 03:56:39 ,47464,41685,56815,18127,0,normal
4-Apr-19, 03:56:39 ,5992,58229,22358,35840,0,normal
4-Apr-19, 03:56:44 ,21291,42785,31925,1050,0,normal
4-Apr-19, 03:56:49 ,58806,47004,22138,50606,0,normal
4-Apr-19, 03:56:54 ,2169,3340,43167,16145,0,normal
4-Apr-19, 03:57:14 ,62433,59865,45206,59669,0,normal
4-Apr-19, 03:57:39 ,33069,31304,15326,911,0,normal
4-Apr-19, 03:57:44 ,48716,1491,24370,60201,0,normal
4-Apr-19, 03:57:49 ,8163,57530,20882,18042,0,normal
4-Apr-19, 03:57:54 ,51579,63943,28664,23751,0,normal
4-Apr-19, 03:57:59 ,37720,32747,13677,13869,0,normal
4-Apr-19, 03:58:19 ,1623,63163,57750,54636,0,normal
4-Apr-19, 03:58:24 ,51431,62898,9438,39227,0,normal
4-Apr-19, 03:58:29 ,56552,65069,30786,55859,0,normal
4-Apr-19, 03:58:49 ,37534,37686,58738,34833,0,normal
4-Apr-19, 03:58:59 ,13953,10591,1695,5623,0,normal
4-Apr-19, 03:59:09 ,28332,23252,30305,30219,0,normal
4-Apr-19, 03:59:09 ,58271,11683,21291,13724,0,normal
4-Apr-19, 03:59:14 ,34747,44483,26654,49407,0,normal
4-Apr-19, 03:59:14 ,58271,11683,21291,13724,0,normal
4-Apr-19, 03:59:24 ,34653,33449,3061,32837,0,normal
4-Apr-19, 03:59:29 ,64107,56540,5144,23642,0,normal
4-Apr-19, 03:59:34 ,38186,28315,56894,36406,0,normal
4-Apr-19, 03:59:39 ,27297,1837,50620,32370,0,normal
4-Apr-19, 03:59:54 ,6442,1603,52690,61390,0,normal
4-Apr-19, 03:59:59 ,6442,1603,52690,61390,0,normal
4-Apr-19, 04:00:09 ,1266,36211,44625,59011,0,normal
4-Apr-19, 04:00:09 ,7954,34668,39008,24472,0,normal
4-Apr-19, 04:00:19 ,48292,17749,29807,50423,0,normal
4-Apr-19, 04:00:24 ,62894,43376,4574,26193,0,normal
4-Apr-19, 04:00:29 ,62894,43376,4574,26193,0,normal
4-Apr-19, 04:00:34 ,29413,9420,38648,11126,0,normal
4-Apr-19, 04:00:59 ,47174,16288,42236,60876,0,normal
4-Apr-19, 04:01:14 ,7083,59677,17657,49032,0,normal
4-Apr-19, 04:01:24 ,47707,59817,41807,26298,0,normal
4-Apr-19, 04:01:49 ,52347,7010,37116,21126,0,normal
4-Apr-19, 04:02:09 ,18665,34529,51316,56599,0,normal
4-Apr-19, 04:02:14 ,18665,34529,51316,56599,0,normal
4-Apr-19, 04:02:14 ,23761,12535,61697,19692,0,normal
17-Apr-19,12:00:23,54743,12853,22796,63558,0,normal
17-Apr-19,12:00:38,54743,12853,22796,63558,0,normal
17-Apr-19,12:01:03,3967,25022,3779,31228,0,normal
17-Apr-19,12:01:08,3967,25022,3779,31228,0,normal
17-Apr-19,12:02:38,57661,291,31639,63475,0,normal
17-Apr-19,12:02:48,57287,7331,23712,15484,0,normal
17-Apr-19,12:03:08,31098,37403,39205,27837,0,normal
17-Apr-19,12:03:13,31098,37403,39205,27837,0,normal
17-Apr-19,12:03:23,9283,55175,18485,16279,0,normal
17-Apr-19,12:03:33,9283,55175,18485,16279,0,normal
17-Apr-19,12:03:43,19865,5717,7660,53786,0,normal
17-Apr-19,12:03:48,19865,5717,7660,53786,0,normal
17-Apr-19,12:04:08,41610,7389,11944,37613,0,normal
17-Apr-19,12:04:13,41610,7389,11944,37613,0,normal
17-Apr-19,12:04:48,12122,715,56687,38116,0,normal
17-Apr-19,12:04:58,12122,715,56687,38116,0,normal
17-Apr-19,12:05:38,53043,13600,17242,52681,0,normal
17-Apr-19,12:05:43,29387,64722,13481,49530,0,normal
17-Apr-19,12:05:53,29387,64722,13481,49530,0,normal
17-Apr-19,12:06:13,56055,27771,62797,42285,0,normal
17-Apr-19,12:06:48,4972,56493,53825,12013,0,normal
17-Apr-19,12:06:53,4972,56493,53825,12013,0,normal
17-Apr-19,12:07:13,5177,37233,45379,56207,0,normal
17-Apr-19,12:07:18,5177,37233,45379,56207,0,normal
17-Apr-19,12:07:23,20916,42916,27555,26013,0,normal
17-Apr-19,12:07:28,20916,42916,27555,26013,0,normal
17-Apr-19,12:07:33,20916,42916,27555,26013,0,normal
17-Apr-19,12:07:43,60947,43753,56958,26663,0,normal
17-Apr-19,12:08:03,29339,27624,21290,576,0,normal
17-Apr-19,12:08:38,12924,50691,7880,16576,0,normal
17-Apr-19,12:08:43,16286,56875,16014,64431,0,normal
17-Apr-19,12:09:03,32232,59641,9945,30761,0,normal
17-Apr-19,12:09:38,24175,14040,31797,16366,0,normal
17-Apr-19,12:09:43,786,9815,7026,5484,0,normal
17-Apr-19,12:10:23,44814,47292,22343,46483,0,normal
17-Apr-19,12:11:24,61797,16171,4607,60914,0,normal
17-Apr-19,12:11:34,61797,16171,4607,60914,0,normal
17-Apr-19,12:12:14,45559,51178,39115,12755,0,normal
17-Apr-19,12:12:34,51741,36779,38837,16743,0,normal
17-Apr-19,12:13:09,26395,57224,64088,21097,0,normal
17-Apr-19,12:13:14,26395,57224,64088,21097,0,normal
17-Apr-19,12:13:19,26395,57224,64088,21097,0,normal
17-Apr-19,12:13:54,56351,21172,46363,36988,0,normal
17-Apr-19,12:13:59,56351,21172,46363,36988,0,normal
17-Apr-19,12:14:54,14531,21801,14153,17162,0,normal
17-Apr-19,12:15:24,16175,712,65454,56194,0,normal
17-Apr-19,12:15:54,21844,51583,26509,26826,0,normal
17-Apr-19,12:16:24,21365,2770,57901,26373,0,normal
17-Apr-19,12:16:44,20017,43801,17259,59834,0,normal
17-Apr-19,12:16:49,20017,43801,17259,59834,0,normal
17-Apr-19,12:17:09,54865,7480,22428,12682,0,normal
17-Apr-19,12:17:24,50760,33705,16829,25939,0,normal
17-Apr-19,12:18:14,57446,31497,36499,6678,0,normal
17-Apr-19,12:18:59,97,15644,10390,50029,0,normal
17-Apr-19,12:19:04,6194,60316,38277,1893,0,normal
17-Apr-19,12:19:29,52331,1914,11101,52606,0,normal
17-Apr-19,12:19:44,16412,36100,6297,28417,0,normal
17-Apr-19,12:20:04,24910,41047,33473,8565,0,normal
17-Apr-19,12:20:14,24910,41047,33473,8565,0,normal
17-Apr-19,12:20:24,9444,23748,27029,3280,0,normal
17-Apr-19,12:20:29,9444,23748,27029,3280,0,normal
17-Apr-19,12:20:44,85,61369,3636,28684,0,normal
17-Apr-19,12:21:14,29875,48740,50135,25921,0,normal
17-Apr-19,12:21:24,31933,12485,43960,7923,0,normal
17-Apr-19,12:21:44,19677,14300,27918,15470,0,normal
17-Apr-19,12:22:19,1466,60408,31124,55036,0,normal
17-Apr-19,12:22:29,11690,7537,37398,23938,0,normal
17-Apr-19,12:22:34,11690,7537,37398,23938,0,normal
17-Apr-19,12:22:59,14649,28352,12498,4972,0,normal
17-Apr-19,12:23:24,658,2987,64645,38582,0,normal
17-Apr-19,12:23:34,658,2987,64645,38582,0,normal
17-Apr-19,12:24:09,43448,48015,38797,18814,0,normal
17-Apr-19,12:24:39,27361,57439,3781,33329,0,normal
17-Apr-19,12:24:49,30191,58109,42686,10098,0,normal
17-Apr-19,12:25:04,22639,56647,49922,37122,0,normal
17-Apr-19,12:26:04,19282,1791,61122,51791,0,normal
17-Apr-19,12:26:09,19282,1791,61122,51791,0,normal
17-Apr-19,12:26:19,19282,1791,61122,51791,0,normal
4-Apr-19, 05:00:49 ,29558,21992,25003,8711,0,normal
4-Apr-19, 05:00:55 ,62535,60011,16244,20186,0,normal
4-Apr-19, 05:00:59 ,62535,60011,16244,20186,0,normal
4-Apr-19, 05:01:04 ,28304,57022,14712,15875,0,normal
4-Apr-19, 05:01:14 ,11733,49169,62811,60180,0,normal
4-Apr-19, 05:01:15 ,1769,13277,50194,48082,0,normal
4-Apr-19, 05:01:20 ,20636,30807,2590,33841,0,normal
4-Apr-19, 05:01:25 ,3165,7861,56991,35757,0,normal
4-Apr-19, 05:01:29 ,3165,7861,56991,35757,0,normal
4-Apr-19, 05:01:30 ,3165,7861,56991,35757,0,normal
4-Apr-19, 05:01:34 ,53772,19703,32512,35294,0,normal
4-Apr-19, 05:01:40 ,14666,646,40133,10605,0,normal
4-Apr-19, 05:01:50 ,4703,46348,46418,64107,0,normal
4-Apr-19, 05:01:54 ,4703,46348,46418,64107,0,normal
4-Apr-19, 05:02:09 ,29479,33142,19600,46583,0,normal
4-Apr-19, 05:02:10 ,18018,48779,56590,61679,0,normal
4-Apr-19, 05:02:10 ,29479,33142,19600,46583,0,normal
4-Apr-19, 05:02:14 ,18018,48779,56590,61679,0,normal
4-Apr-19, 05:02:55 ,10378,31783,33215,56269,0,normal
4-Apr-19, 05:02:55 ,54965,21907,47212,63054,0,normal
4-Apr-19, 05:03:05 ,28614,52721,56818,15008,0,normal
4-Apr-19, 05:03:20 ,16113,44307,44798,42330,0,normal
4-Apr-19, 05:03:50 ,33359,28037,54130,8846,0,normal
4-Apr-19, 05:04:30 ,18517,9121,35738,3133,0,normal
4-Apr-19, 05:04:55 ,5539,47781,15187,46744,0,normal
4-Apr-19, 05:05:05 ,41567,55676,28000,19788,0,normal
4-Apr-19, 05:05:15 ,23208,710,41085,47659,0,normal
4-Apr-19, 05:05:35 ,7410,21022,61108,10078,0,normal
4-Apr-19, 05:05:50 ,16822,24102,22734,19576,0,normal
4-Apr-19, 05:05:50 ,43080,15096,6304,52584,0,normal
4-Apr-19, 05:06:00 ,18951,55584,40081,51611,0,normal
